Iteration	Replicate_ID	Posterior	Likelihood	Prior	sigma2
2704	0	-64.34939	-68.84384	4.494447	0.003723618
2705	1	-64.33413	-68.83581	4.50168	0.003696782
2706	0	-64.36472	-68.85359	4.488876	0.003744422
2707	1	-64.54234	-68.99447	4.452131	0.003884568
2708	0	-66.92692	-71.66319	4.736274	0.002923756
2709	1	-66.93916	-71.22307	4.283912	0.004596205
2710	0	-65.07727	-69.47199	4.394721	0.004114106
2711	1	-65.35501	-69.72826	4.373244	0.004203421
2712	0	-64.3711	-68.85793	4.486838	0.003752061
2713	1	-64.35374	-68.84649	4.492745	0.003729961
2714	0	-64.52375	-68.97875	4.455001	0.003873437
2715	1	-64.36611	-68.85453	4.488419	0.003746132
2716	0	-64.51909	-68.97483	4.455739	0.003870578
2717	1	-64.50786	-69.08681	4.578954	0.003421875
2718	0	-65.36186	-70.02006	4.6582	0.003161172
2719	1	-64.33924	-68.87789	4.538643	0.003562632
2720	0	-65.73536	-70.08325	4.347895	0.004311336
2721	1	-64.41682	-68.89169	4.474877	0.003797209
2722	0	-64.51469	-69.09471	4.58002	0.003418229
2723	1	-64.33426	-68.87029	4.536032	0.003571946
2724	0	-64.32428	-68.85321	4.528933	0.003597395
2725	1	-64.41346	-68.8891	4.475645	0.003794294
2726	0	-64.77506	-69.3868	4.611735	0.003311522
2727	1	-65.41674	-69.7856	4.368862	0.004221883
2728	0	-65.61192	-69.96764	4.355723	0.00427772
2729	1	-64.32806	-68.83366	4.505597	0.00368233
2730	0	-64.31934	-68.83593	4.51659	0.003642073
2731	1	-64.34641	-68.84209	4.495683	0.00371902
2732	0	-65.1431	-69.78615	4.643046	0.003209441
2733	1	-64.58612	-69.17631	4.590196	0.003383624
2734	0	-66.39817	-70.70863	4.31046	0.004475791
2735	1	-64.82901	-69.24645	4.417432	0.004021724
2736	0	-64.3191	-68.83875	4.519652	0.003630939
2737	1	-64.85029	-69.26559	4.415301	0.004030303
2738	0	-64.57662	-69.02375	4.447132	0.003904037
2739	1	-64.48234	-68.94423	4.461891	0.00384684
2740	0	-65.67464	-70.02635	4.351703	0.00429495
2741	1	-64.41202	-68.97317	4.561154	0.00348333
2742	0	-64.45475	-68.92172	4.466971	0.003827347
2743	1	-65.21562	-69.59924	4.383624	0.004160015
2744	0	-64.31909	-68.83851	4.519426	0.00363176
2745	1	-65.20159	-69.5863	4.38471	0.004155501
2746	0	-64.51293	-69.09267	4.579747	0.003419164
2747	1	-64.4116	-68.97266	4.561061	0.003483657
2748	0	-65.07628	-69.47108	4.394804	0.004113767
2749	1	-66.5973	-70.89765	4.300353	0.004521258
2750	0	-64.58154	-69.02799	4.446441	0.003906736
2751	1	-64.58494	-69.03091	4.445968	0.003908583
2752	0	-64.40786	-68.88481	4.476955	0.003789324
2753	1	-64.36564	-68.85421	4.488574	0.003745552
2754	0	-64.32001	-68.8346	4.514595	0.003649347
2755	1	-64.32123	-68.8336	4.512376	0.003657452
2756	0	-65.86207	-70.20225	4.340188	0.004344693
2757	1	-64.59624	-69.04066	4.444415	0.003914657
2758	0	-64.44475	-68.91369	4.468936	0.003819835
2759	1	-64.56319	-69.01224	4.449049	0.00389656
2760	0	-64.60751	-69.05041	4.442898	0.003920601
2761	1	-64.38896	-68.94453	4.55557	0.003502836
2762	0	-64.97177	-69.6014	4.629637	0.003252766
2763	1	-65.37995	-70.03933	4.659375	0.00315746
2764	0	-65.35618	-70.01401	4.657829	0.003162346
2765	1	-64.58315	-69.17296	4.589803	0.003384951
2766	0	-64.41293	-68.8887	4.475767	0.00379383
2767	1	-64.35273	-68.89712	4.544389	0.003542222
2768	0	-64.6056	-69.19832	4.59272	0.003375093
2769	1	-64.51057	-68.96768	4.457112	0.003865268
2770	0	-65.17212	-69.55913	4.387019	0.004145916
2771	1	-65.68617	-70.36403	4.677866	0.003099611
2772	0	-64.42376	-68.98748	4.563726	0.003474383
2773	1	-66.59703	-71.31957	4.722541	0.002964185
2774	0	-64.80514	-69.22501	4.419875	0.004011911
2775	1	-64.35171	-68.89571	4.543998	0.003543606
2776	0	-64.34993	-68.89323	4.543306	0.003546058
2777	1	-64.69076	-69.12324	4.432481	0.003961656
2778	0	-64.50772	-69.08665	4.578932	0.003421952
2779	1	-64.85105	-69.26628	4.415226	0.004030607
2780	0	-64.56004	-69.1467	4.586664	0.003395595
2781	1	-65.46018	-69.82603	4.365847	0.004234629
2782	0	-64.3212	-68.83362	4.512413	0.003657318
2783	1	-65.44693	-69.81369	4.366761	0.004230763
2784	0	-64.49916	-69.07673	4.577568	0.003426623
2785	1	-65.11099	-69.75164	4.640652	0.003217134
2786	0	-64.32344	-68.83306	4.509617	0.003667557
2787	1	-64.44077	-69.00798	4.567206	0.003462312
2788	0	-64.44731	-68.91573	4.468426	0.003821781
2789	1	-64.38043	-68.9337	4.553272	0.003510896
2790	0	-66.73927	-71.46786	4.728585	0.002946324
2791	1	-64.36621	-68.8546	4.488387	0.003746251
2792	0	-65.00164	-69.40284	4.401201	0.004087536
2793	1	-64.45523	-68.92211	4.466877	0.003827706
2794	0	-64.32844	-68.8608	4.532358	0.003585094
2795	1	-64.73852	-69.34651	4.607992	0.00332394
2796	0	-64.61262	-69.05484	4.442219	0.003923264
2797	1	-65.70983	-70.38903	4.6792	0.003095481
2798	0	-64.61262	-69.05484	4.442219	0.003923264
2799	1	-64.97315	-69.37688	4.40373	0.004077212
2800	0	-64.33458	-68.87079	4.536214	0.003571299
2801	1	-64.54885	-69.13394	4.585089	0.003400947
2802	0	-64.33478	-68.8711	4.536325	0.003570903
2803	1	-64.32302	-68.8331	4.51008	0.003665858
2804	0	-64.31943	-68.83565	4.516216	0.003643434
2805	1	-64.33124	-68.86548	4.534241	0.003578352
2806	0	-64.92697	-69.55281	4.625838	0.003265149
2807	1	-64.32705	-68.83342	4.506366	0.003679501
2808	0	-64.33733	-68.87502	4.537686	0.003566045
2809	1	-64.44191	-68.91142	4.469509	0.003817646
2810	0	-64.34397	-68.84072	4.496744	0.003715074
2811	1	-64.33298	-68.83533	4.502348	0.003694313
2812	0	-64.39622	-68.87604	4.479818	0.003778493
2813	1	-64.80902	-69.4241	4.615076	0.003300476
2814	0	-65.33848	-69.71292	4.374439	0.004198402
2815	1	-64.44296	-68.91226	4.469295	0.003818462
2816	0	-64.78416	-69.39681	4.612643	0.003308518
2817	1	-64.35716	-68.90316	4.546006	0.003536499
2818	0	-64.51242	-69.09208	4.579668	0.003419434
2819	1	-64.35513	-68.84736	4.492225	0.003731903
2820	0	-64.38333	-68.93741	4.554072	0.003508089
2821	1	-64.99972	-69.40109	4.401369	0.004086847
2822	0	-64.32257	-68.8497	4.527125	0.003603906
2823	1	-64.31962	-68.84176	4.522142	0.003621909
2824	0	-64.35507	-68.90032	4.545254	0.00353916
2825	1	-64.95414	-69.35958	4.405447	0.004070214
2826	0	-64.50629	-69.085	4.578707	0.003422723
2827	1	-64.51283	-69.09256	4.579732	0.003419215
2828	0	-65.39091	-69.76159	4.370681	0.00421421
2829	1	-64.43498	-68.90592	4.470931	0.003812221
2830	0	-65.15312	-69.54164	4.388528	0.004139666
2831	1	-64.40181	-68.88023	4.478418	0.003783785
2832	0	-64.34093	-68.83907	4.498146	0.003709871
2833	1	-64.32747	-68.83351	4.506043	0.003680689
2834	0	-64.31911	-68.83708	4.517964	0.003637073
2835	1	-64.41312	-68.97452	4.561402	0.003482466
2836	0	-64.65448	-69.25317	4.598691	0.003355
2837	1	-64.57434	-69.16296	4.588623	0.003388949
2838	0	-64.97332	-69.37703	4.403714	0.004077274
2839	1	-67.0013	-71.28233	4.281032	0.00460946
2840	0	-64.35985	-68.85038	4.490527	0.003738242
2841	1	-65.30193	-69.95616	4.654229	0.003173751
2842	0	-64.31907	-68.83821	4.519133	0.003632823
2843	1	-65.31185	-69.68823	4.376383	0.004190247
2844	0	-64.377	-68.9293	4.552302	0.003514301
2845	1	-65.68702	-70.03794	4.35092	0.004298314
2846	0	-65.68474	-70.36252	4.677785	0.003099862
2847	1	-64.48817	-69.06394	4.575765	0.003432805
2848	0	-64.33746	-68.83733	4.499867	0.003703491
2849	1	-64.39898	-68.95707	4.558097	0.003493997
2850	0	-67.69403	-71.94482	4.250789	0.004750993
2851	1	-64.52173	-68.97705	4.455319	0.003872205
2852	0	-64.40349	-68.96267	4.559181	0.003490211
2853	1	-64.38386	-68.93807	4.554214	0.003507589
2854	0	-64.37404	-68.92548	4.551442	0.003517327
2855	1	-64.46695	-68.93162	4.464667	0.003836177
2856	0	-65.21851	-69.60191	4.383402	0.004160941
2857	1	-64.49897	-68.958	4.45903	0.00385786
2858	0	-64.35609	-68.84796	4.49187	0.003733225
2859	1	-64.98653	-69.38907	4.402535	0.004082085
2860	0	-64.33911	-68.87769	4.538578	0.003562863
2861	1	-64.356	-68.8479	4.491905	0.003733097
2862	0	-64.69611	-69.29954	4.603432	0.003339132
2863	1	-64.85502	-69.26985	4.414834	0.004032188
2864	0	-64.65049	-69.08785	4.43736	0.003942372
2865	1	-64.58762	-69.03322	4.445596	0.003910036
2866	0	-64.35561	-68.84766	4.492047	0.003732565
2867	1	-64.37159	-68.85828	4.486685	0.003752634
2868	0	-64.31924	-68.83995	4.520706	0.003627114
2869	1	-64.43976	-68.90971	4.469946	0.003815979
2870	0	-64.43435	-69.00027	4.565923	0.003466758
2871	1	-65.17927	-69.82496	4.645685	0.003200982
2872	0	-64.91646	-69.54139	4.624925	0.003268129
2873	1	-65.10806	-69.7485	4.640432	0.003217843
2874	0	-66.29167	-71.00052	4.708846	0.003005058
2875	1	-64.35681	-68.9027	4.545884	0.00353693
2876	0	-64.72595	-69.15437	4.428424	0.00397776
2877	1	-64.32038	-68.84429	4.523916	0.003615489
2878	0	-64.76633	-69.1903	4.423973	0.003995506
2879	1	-64.59874	-69.04282	4.444077	0.003915982
2880	0	-65.08876	-69.72773	4.638965	0.003222565
2881	1	-64.356	-68.90159	4.545591	0.003537966
2882	0	-64.32148	-68.8472	4.525717	0.003608984
2883	1	-64.97143	-69.37531	4.403884	0.004076582
2884	0	-65.539	-70.20829	4.669285	0.003126323
2885	1	-65.45737	-70.12166	4.66429	0.00314198
2886	0	-64.47314	-69.04634	4.573201	0.00344162
2887	1	-66.84455	-71.1329	4.288357	0.004575819
2888	0	-64.81074	-69.42598	4.615242	0.003299928
2889	1	-64.51217	-68.96902	4.456852	0.003866272
2890	0	-64.39295	-68.87361	4.48066	0.003775313
2891	1	-64.34856	-68.84334	4.494786	0.003722357
2892	0	-69.071	-73.2691	4.198098	0.005008041
2893	1	-64.38346	-68.86667	4.483213	0.003765687
2894	0	-64.32528	-68.85513	4.529854	0.003594083
2895	1	-64.8134	-69.23242	4.419023	0.004015331
2896	0	-64.31916	-68.83674	4.517587	0.003638443
2897	1	-64.56809	-69.01644	4.448343	0.003899312
2898	0	-64.45474	-68.92172	4.466972	0.003827344
2899	1	-66.49629	-70.80172	4.305426	0.00449838
2900	0	-65.52624	-69.88761	4.361366	0.00425365
2901	1	-65.55402	-70.2242	4.670185	0.003123512
2902	0	-64.40051	-68.95898	4.55847	0.003492694
2903	1	-64.98429	-69.38702	4.402734	0.004081271
2904	0	-64.75283	-69.17827	4.425438	0.003989656
2905	1	-64.48546	-68.94681	4.461343	0.00384895
2906	0	-64.32368	-68.85202	4.52834	0.003599529
2907	1	-64.46464	-69.03633	4.571695	0.003446807
2908	0	-64.37619	-68.92826	4.552068	0.003515126
2909	1	-64.34202	-68.83965	4.497634	0.003711771
2910	0	-64.32097	-68.83374	4.512774	0.003655997
2911	1	-64.32221	-68.83324	4.511028	0.003662388
2912	0	-64.47204	-69.04505	4.573009	0.003442278
2913	1	-65.74297	-70.42402	4.681048	0.003089766
2914	0	-66.66705	-70.96396	4.29691	0.004536849
2915	1	-64.34967	-68.844	4.494336	0.003724033
2916	0	-64.66552	-69.10103	4.435507	0.003949684
2917	1	-64.33032	-68.83434	4.504015	0.00368816
2918	0	-64.65681	-69.25577	4.598964	0.003354085
2919	1	-64.59297	-69.18407	4.591094	0.003380585
2920	0	-64.32481	-68.83308	4.50827	0.003672501
2921	1	-64.55272	-69.0033	4.45058	0.0038906
2922	0	-64.36587	-68.85437	4.488497	0.00374584
2923	1	-64.47393	-69.04727	4.573339	0.003441145
2924	0	-64.36587	-68.85437	4.488497	0.00374584
2925	1	-64.70419	-69.30851	4.604321	0.003336165
2926	0	-64.5857	-69.03156	4.445863	0.003908994
2927	1	-66.64972	-70.94748	4.297761	0.00453299
2928	0	-66.71719	-71.01165	4.294465	0.004547957
2929	1	-64.37138	-68.92203	4.550647	0.003520122
2930	0	-64.71899	-69.1482	4.429212	0.003974626
2931	1	-64.69062	-69.29345	4.602823	0.003341166
2932	0	-64.41186	-68.88787	4.476016	0.003792887
2933	1	-65.0468	-69.44409	4.397293	0.004103542
2934	0	-64.45747	-69.02786	4.570389	0.00345131
2935	1	-64.3205	-68.83408	4.513584	0.003653039
2936	0	-64.56083	-69.14761	4.586774	0.003395222
2937	1	-64.37288	-68.85917	4.486289	0.003754122
2938	0	-65.95282	-70.28767	4.33485	0.004367947
2939	1	-64.32796	-68.85997	4.532009	0.003586346
2940	0	-64.77485	-69.38656	4.611713	0.003311594
2941	1	-65.76476	-70.44701	4.68225	0.003086053
2942	0	-64.35086	-68.89453	4.54367	0.00354477
2943	1	-64.57168	-69.15994	4.588263	0.003390171
2944	0	-64.33807	-68.83762	4.499553	0.003704654
2945	1	-64.82317	-69.43961	4.616433	0.003296
2946	0	-64.32409	-68.85283	4.528745	0.00359807
2947	1	-64.58485	-69.03083	4.445981	0.003908534
2948	0	-64.39518	-68.87526	4.480084	0.003777488
2949	1	-64.44118	-68.91084	4.469656	0.003817085
2950	0	-64.78961	-69.21111	4.421495	0.004005419
2951	1	-64.74768	-69.17368	4.426004	0.0039874
2952	0	-64.37842	-68.86306	4.484645	0.003760297
2953	1	-64.45735	-68.92382	4.466471	0.00382926
2954	0	-64.45726	-69.02761	4.57035	0.003451445
2955	1	-64.33008	-68.86358	4.533492	0.003581033
2956	0	-64.44073	-68.91048	4.469747	0.003816736
2957	1	-64.71518	-69.14482	4.429648	0.003972897
2958	0	-65.67287	-70.34998	4.677111	0.003101952
2959	1	-64.39182	-68.94813	4.556309	0.003500248
2960	0	-65.30985	-69.96461	4.65476	0.003172065
2961	1	-65.66004	-70.01267	4.352631	0.004290966
2962	0	-64.34628	-68.8881	4.541821	0.00355133
2963	1	-64.6535	-69.25207	4.598575	0.003355388
2964	0	-65.04778	-69.68357	4.635788	0.003232822
2965	1	-66.7088	-71.43611	4.727306	0.002950093
2966	0	-65.13771	-69.52748	4.389763	0.004134556
2967	1	-65.52325	-69.88481	4.361566	0.004252796
2968	0	-64.32856	-68.83379	4.505228	0.003683691
2969	1	-65.54298	-70.2125	4.669524	0.003125577
2970	0	-64.64117	-69.23829	4.597112	0.003360301
2971	1	-64.31948	-68.83553	4.51605	0.003644039
2972	0	-65.12901	-69.51948	4.390466	0.004131652
2973	1	-64.32604	-68.85655	4.530509	0.003591731
2974	0	-65.01713	-69.65048	4.63335	0.003240712
2975	1	-64.3248	-68.83308	4.508274	0.003672486
2976	0	-64.32447	-68.85359	4.529117	0.003596732
2977	1	-64.54732	-68.9987	4.451383	0.003887477
2978	0	-64.38144	-68.86522	4.483779	0.003763554
2979	1	-64.82442	-69.24231	4.417898	0.00401985
2980	0	-64.65857	-69.25774	4.59917	0.003353394
2981	1	-65.03674	-69.67165	4.634915	0.003235643
2982	0	-64.45308	-68.92037	4.467294	0.003826111
2983	1	-65.12766	-69.51824	4.390575	0.004131199
2984	0	-64.48774	-69.06343	4.575693	0.003433053
2985	1	-64.34061	-68.83891	4.498297	0.00370931
2986	0	-64.4485	-68.91669	4.468191	0.003822682
2987	1	-64.32222	-68.83324	4.511016	0.00366243
2988	0	-64.40705	-68.8842	4.477147	0.003788596
2989	1	-65.82904	-70.17121	4.342167	0.004336103
2990	0	-64.33716	-68.83718	4.500021	0.00370292
2991	1	-64.71603	-69.14558	4.42955	0.003973286
2992	0	-64.58389	-69.17379	4.589901	0.003384622
2993	1	-64.50406	-69.08242	4.578353	0.003423933
2994	0	-64.41272	-68.88854	4.475814	0.00379365
2995	1	-64.47073	-69.04351	4.572779	0.003443073
2996	0	-64.38181	-68.86548	4.483676	0.003763943
2997	1	-64.5844	-69.03044	4.446043	0.003908289
2998	0	-64.42321	-68.98681	4.563609	0.00347479
2999	1	-64.39378	-68.95058	4.556807	0.003498507
3000	0	-64.40665	-68.96658	4.559925	0.003487615
3001	1	-66.00449	-70.69938	4.694895	0.003047276
3002	0	-65.67284	-70.02466	4.351817	0.00429446
3003	1	-65.02418	-69.42341	4.399235	0.004095578
3004	0	-65.42542	-69.79367	4.368255	0.004224445
3005	1	-64.32764	-68.83355	4.505907	0.003681188
3006	0	-64.36811	-68.91775	4.549643	0.003523658
3007	1	-64.74065	-69.34887	4.608215	0.003323198
3008	0	-64.62367	-69.21865	4.594984	0.003367461
3009	1	-65.27262	-69.65192	4.379293	0.004178074
3010	0	-64.72888	-69.15697	4.428094	0.003979072
3011	1	-64.80246	-69.22261	4.420153	0.004010797
3012	0	-64.3315	-68.83476	4.503255	0.003690965
3013	1	-64.76646	-69.19042	4.423959	0.003995561
3014	0	-67.98203	-72.22109	4.239063	0.00480703
3015	1	-64.43006	-68.90203	4.471968	0.003808268
3016	0	-64.56638	-69.01497	4.44859	0.00389835
3017	1	-64.31984	-68.83484	4.514999	0.003647871
3018	0	-64.558	-69.00781	4.449803	0.003893621
3019	1	-64.93838	-69.5652	4.626819	0.003261946
3020	0	-64.35883	-68.84971	4.490887	0.003736899
3021	1	-64.34492	-68.88616	4.541243	0.003553381
3022	0	-66.59296	-71.31532	4.722365	0.002964707
3023	1	-64.35954	-68.90638	4.546838	0.003533557
3024	0	-64.40798	-68.8849	4.476927	0.00378943
3025	1	-65.78896	-70.47254	4.683575	0.003081968
3026	0	-64.76534	-69.18942	4.424079	0.003995081
3027	1	-64.70424	-69.13514	4.430906	0.003967899
3028	0	-64.35994	-68.90692	4.546976	0.003533068
3029	1	-64.44439	-69.0123	4.567914	0.003459864
3030	0	-64.32836	-68.86066	4.532301	0.003585299
3031	1	-65.87481	-70.56299	4.688182	0.0030678
3032	0	-64.33352	-68.83555	4.50203	0.00369549
3033	1	-64.39613	-68.95353	4.557396	0.003496445
3034	0	-64.31961	-68.84174	4.522123	0.003621979
3035	1	-64.32475	-68.83307	4.508322	0.003672311
3036	0	-64.70273	-69.30689	4.60416	0.003336701
3037	1	-64.32829	-68.86054	4.532251	0.00358548
3038	0	-64.37831	-68.86299	4.484676	0.003760179
3039	1	-65.63817	-70.31329	4.675123	0.003108125
3040	0	-64.36981	-68.85705	4.487237	0.003750563
3041	1	-64.46206	-69.03329	4.571229	0.003448413
3042	0	-65.58648	-70.25859	4.672111	0.003117503
3043	1	-65.45937	-69.82527	4.365903	0.004234392
3044	0	-64.52165	-68.97698	4.455332	0.003872154
3045	1	-66.37717	-70.68872	4.311551	0.004470908
3046	0	-64.79252	-69.21371	4.421189	0.004006642
3047	1	-64.78771	-69.20941	4.421695	0.004004619
3048	0	-65.0485	-69.44564	4.397148	0.004104135
3049	1	-65.35496	-69.72821	4.373248	0.004203405
3050	0	-65.36052	-70.01863	4.658112	0.003161449
3051	1	-64.32507	-68.8331	4.508033	0.003673373
3052	0	-64.3191	-68.83723	4.518128	0.003636475
3053	1	-64.78961	-69.40279	4.613181	0.003306736
3054	0	-65.03124	-69.66571	4.634478	0.003237057
3055	1	-64.33369	-68.83562	4.501935	0.003695842
3056	0	-64.38262	-68.93649	4.553876	0.003508776
3057	1	-64.36429	-68.91272	4.548427	0.003527947
3058	0	-64.49859	-69.07606	4.577475	0.003426941
3059	1	-65.04229	-69.43997	4.397677	0.004101963
3060	0	-64.92557	-69.33364	4.408076	0.004059531
3061	1	-64.32011	-68.84348	4.523366	0.003617478
3062	0	-64.82621	-69.24393	4.417716	0.004020582
3063	1	-64.40391	-68.96319	4.559281	0.003489861
3064	0	-64.47602	-68.93903	4.463015	0.003842517
3065	1	-64.57484	-69.02222	4.447383	0.003903055
3066	0	-64.74871	-69.1746	4.42589	0.003987853
3067	1	-64.55929	-69.14585	4.58656	0.003395949
3068	0	-64.36108	-68.90844	4.547362	0.003531706
3069	1	-66.28308	-70.59959	4.316507	0.004448806
3070	0	-64.36108	-68.90844	4.547362	0.003531706
3071	1	-66.01101	-70.70624	4.695225	0.003046269
3072	0	-64.34934	-68.89241	4.543072	0.003546888
3073	1	-64.97014	-69.59964	4.629502	0.003253206
3074	0	-64.36351	-68.91168	4.548172	0.003528847
3075	1	-64.90252	-69.52622	4.623702	0.003272129
3076	0	-64.44073	-69.00793	4.567199	0.003462339
3077	1	-64.40221	-68.96109	4.558877	0.00349127
3078	0	-64.59675	-69.18834	4.591585	0.003378927
3079	1	-64.36535	-68.91412	4.54877	0.003526736
3080	0	-64.40538	-68.88292	4.47755	0.003787072
3081	1	-64.33362	-68.83559	4.501973	0.0036957
3082	0	-64.52674	-68.98127	4.454531	0.003875258
3083	1	-65.76714	-70.11308	4.345932	0.004319807
3084	0	-64.42428	-68.98812	4.563838	0.003473993
3085	1	-64.9833	-69.38612	4.402823	0.004080911
3086	0	-64.99078	-69.39294	4.402159	0.004083622
3087	1	-64.53901	-69.12269	4.583671	0.003405772
3088	0	-64.86809	-69.28164	4.41355	0.004037367
3089	1	-64.99101	-69.62224	4.631228	0.003247596
3090	0	-65.4828	-69.8471	4.364299	0.004241189
3091	1	-64.40843	-68.96876	4.560335	0.003486183
3092	0	-65.16261	-69.55039	4.387772	0.004142797
3093	1	-67.06322	-71.34141	4.278193	0.004622564
3094	0	-64.58806	-69.17851	4.590452	0.003382758
3095	1	-64.81886	-69.23733	4.418464	0.004017578
3096	0	-65.94657	-70.6385	4.691932	0.003056319
3097	1	-64.97402	-69.60384	4.629825	0.003252157
3098	0	-67.50425	-71.76301	4.258767	0.004713242
3099	1	-64.32113	-68.83366	4.512529	0.003656894
3100	0	-64.87991	-69.29232	4.412402	0.004042004
3101	1	-64.39398	-68.87437	4.480392	0.003776322
3102	0	-65.14801	-69.53694	4.388936	0.004137975
3103	1	-64.34001	-68.8386	4.498588	0.003708231
3104	0	-64.3477	-68.84284	4.495141	0.003721036
3105	1	-64.33928	-68.83823	4.498944	0.003706913
3106	0	-64.3477	-68.84284	4.495141	0.003721036
3107	1	-66.54826	-71.26868	4.720422	0.002970472
3108	0	-64.37515	-68.92692	4.551767	0.003516182
3109	1	-64.3408	-68.83901	4.498208	0.003709639
3110	0	-64.41637	-68.89135	4.474978	0.003796823
3111	1	-64.31991	-68.84281	4.522904	0.003619148
3112	0	-65.73954	-70.4204	4.680857	0.003090354
3113	1	-64.39525	-68.95243	4.557177	0.00349721
3114	0	-64.44354	-69.01129	4.567748	0.003460436
3115	1	-67.19106	-71.46349	4.272423	0.004649314
3116	0	-65.89816	-70.23621	4.338048	0.004354002
3117	1	-64.33438	-68.87048	4.536101	0.003571702
3118	0	-64.48028	-69.05471	4.574434	0.003437377
3119	1	-64.38698	-68.94203	4.55505	0.003504657
3120	0	-65.38019	-69.75163	4.371442	0.004211002
3121	1	-64.6238	-69.2188	4.595	0.003367405
3122	0	-64.3243	-68.83305	4.508751	0.003670736
3123	1	-64.56857	-69.15641	4.58784	0.003391605
3124	0	-70.41666	-74.56957	4.152915	0.005239511
3125	1	-64.34625	-68.88806	4.54181	0.003551368
3126	0	-64.37612	-68.86144	4.485317	0.003757771
3127	1	-64.59956	-69.19151	4.591947	0.003377702
3128	0	-64.343	-68.8834	4.540399	0.003556384
3129	1	-64.37543	-68.86095	4.485523	0.003756998
3130	0	-64.34457	-68.88567	4.541093	0.003553914
3131	1	-65.41664	-69.78551	4.368869	0.004221854
3132	0	-64.67909	-69.28062	4.601528	0.003345495
3133	1	-64.42964	-68.9946	4.564959	0.003470101
3134	0	-64.6518	-69.08899	4.437198	0.003943013
3135	1	-64.3931	-68.87372	4.480619	0.003775465
3136	0	-64.60801	-69.05084	4.442832	0.003920861
3137	1	-64.31909	-68.8374	4.518308	0.003635822
3138	0	-64.56035	-69.14706	4.586707	0.003395449
3139	1	-64.52479	-68.97963	4.454836	0.003874074
3140	0	-64.3215	-68.84723	4.525739	0.003608904
3141	1	-65.18802	-69.83434	4.646315	0.003198967
3142	0	-64.82921	-69.24662	4.417413	0.004021803
3143	1	-64.32004	-68.83455	4.514507	0.003649668
3144	0	-65.35302	-70.01064	4.657622	0.003163
3145	1	-64.42942	-68.90152	4.472105	0.003807748
3146	0	-65.78423	-70.46754	4.683316	0.003082764
3147	1	-64.33951	-68.83834	4.498831	0.003707329
3148	0	-66.15	-70.47371	4.32371	0.004416876
3149	1	-64.35733	-68.90339	4.546066	0.003536284
3150	0	-64.65588	-69.25474	4.598856	0.003354449
3151	1	-64.78617	-69.20803	4.421858	0.004003966
